user,tweet
AlphieyHyuga,"MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longsor itu bukan disebabkan karena penggundulan hutan? Bagaimana menurut Anda?
https://t.co/kLlwXFbTjS"
Puspitasari6767,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
riyanti_waznah,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
Istiana35994199,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
ZunahNikika,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
Abdi_Nagari,"@baiki95 @erickthohir Banjir gmn? Tuk tidak banjir bkn cuma soal tanam pohon. Tapi gmn tata kelola saluran airnya.
Beda desa dan kota juga, tp yg jelas air menuju titik lbh rendah.
Tanam pohon untuk udara sekitar, istirahat mata jg bisa, serta tanah tidak longsor. Semua tergantung letaknya."
ZakiyaReal,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
ferrywf,RT @Aareuyan: Sumur resapa  dgn jumlah banyak ..kalau tdk mempertimbamg kan kontur tanah .akan berdampak amblas dan longsor..apa lagi DKI j…
EkiEfrilia1,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
Bund_arissa,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
Kepo25I,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
AhmadBaron11,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
muthiahhaniif,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
ratu12noer,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
rerevvvvv,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
HeniH18,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
yenni1453,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
izzati_asma1,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
QtikaW,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
Maulida51868217,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
PoeReborn,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
ak_tekun,"RT @anismatta: Kita menyaksikan bencana alam yang makin sering menghampiri. Banjir, cuaca ekstrem, tanah longsor, dan kebakaran hutan..

Se…"
KMumtazah4,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
AAlabqary,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
Wisnu_Amri,Bangun-bangun kaget gara-gara di Bangelan ada tanah longsor.
alyziarose,"RT @orionmenulis: Kacang Garuda 2 : Pedes Karet Merah.

“Badai pasti berlalu, Karin. Tapi ingat masih ada tsunami, gempa bumi, bahkan tanah…"
SitiSaeni1,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
Aqillasyhdh21,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
TiniSuh61742064,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
WidyowatiSari,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
voidotid,Warga diminta lebih waspada terhadap potensi bencana tanah longsor dan banjir. https://t.co/3hViud9dOU
republikaonline,Sebanyak 12 unit rumah dan 14 unit bangunan faslitas umum rusak. https://t.co/3IK8v8oeuP
Imah041,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
zalva1924,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
Mimi18609476,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
Onna811,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
eartheearly,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
KaYan1327,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
2fa_chriz,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
banjarmasinpost,VIDEO Warga Desa Kambiyain Terisolir Karena Banjir dan Tanah Longsor https://t.co/f3RLkm2Snm banjarmasinpost https://t.co/XCoujQMs0B
Yanie_Kaprie,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
Ina07325697,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
ENOMazizah,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
ratitisari,RT @muslimahnewscom: MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longs…
muslimahnewscom,"MuslimahNews – Ironis! Apakah hal ini sebanding dengan fakta yang terjadi di negeri ini? Apakah banjir dan tanah longsor itu bukan disebabkan karena penggundulan hutan? Bagaimana menurut Anda?
https://t.co/vOvy1fdhzk"
JbasantBrother,"@AkhmadAli1402 @AdilAdiany1 @mindlipstick @Wan_Zambut @AntonStefanus_ @BangPitung_AJW @poetra_AWAL @yellowzblue @StopPlandemit @Tegawati_SP @AldoBabeh @seroja_merah @ftrrii1 @hanajuda @Painkiller819 @1Imsick @Fatoni0Rachman @c1nt4_2l2 @BuKasunNdeso @soetidjam @AminSiregar21 @depopulasi @ctavianiken2 @Aznlova @eko_n9udiarto @almagentia369 @PBIDI @KemenkesRI @TedHilbert @fahiraidris @patio9eneral @Kapteng3 @by_blackangel @cybsquad_ @N4T0_ @bd_baskoro @VFathun @irwank2k2 @SastroPedal6 @jokosurono23121 @julid_aja @Wahrun12 @luis_vtj @garis_ralucu @KopiUlubelu @Jobriik @Jeje_Art21 @TomCruzz555 @KejuCoklat15 @MKrenthil Meminta bantuan orang lain untuk sama sama   membangun sebuah rumah yg hancur karena tanah longsor,..itu amal bukan bro"
rochmatbuslover,"Rintangan saat menuruni puncak Darma  dengan turunan curam sempit berliku menuju pantai Palangpang kawasan Geopark Ciletuh adalah tanah longsor di turunan curam.

Alhamdulillah dibuka lagi, pas lewat, jantung berdebar karena rem sempet ngeloss dan jalan licin. https://t.co/KGSBcqXuGi"
gucaguci,Jirisan yaa banjir tanah longsor hujan badai aja isinya
redaksisuma,"Adanya peringatan dini dari BMKG terkait potensi bencana hidrometeorologi, Direktorat Lalu Lintas Polda Aceh menyiagakan polantas untuk membantu pengguna jalan saat terjadi banjir dan tanah longsor.
#BMKG #BMKGaceh #tanahlongsor #poldaaceh #sumaid
https://t.co/sGdyhfcEmH"
Radar_Cirebon,"SUKABUMI – Hujan deras yang mengguyur Kabupaten Sukabumi, Jawa Barat, menyebabkan tanah longsor di jalan nasional Bagbagan-Jampangkulon yang berada di wilayah Kecamatan Simpenan. https://t.co/SJn2AyE3y4"
karinPratiw,RT @republikaonline: Dari 24 bencana ini rinciannya sebanyak 21 kejadian tanah longsor dan 3 banjir. https://t.co/1G0aZK8Qdj
republikaonline,Dari 24 bencana ini rinciannya sebanyak 21 kejadian tanah longsor dan 3 banjir. https://t.co/1G0aZK8Qdj
InfoHumasBMKG,"[11] 
3.Mewaspadai potensi dampak seperti banjir/bandang/banjir pesisir, tanah longsor dan banjir bandang terutama di daerah yang rentan."
GATRA_com,"Pembangunan Huntara Korban Longsor Terkendala Refocusing Anggaran Covid-19

#cilacap #korban #tanah #longsor https://t.co/HnINQvtOJZ"
Radar_Cirebon,"BANDUNG –Wilayah Kota Cirebon, Kabupaten Cirebon, Kabupaten Indramayu, Majalengka dan Kuningan (Ciayumajakuning) dinyatakan rawan dan berstatus waspada banjir hingga banijr bandang saat turun https://t.co/vGRgXBieBr"
AgribisnisUnpar,32 Kepala Keluarga Warga Desa Maradapan Kotabaru Kalsel Mengungsi Akibat Tanah Longsor https://t.co/rdi3XS27ZS
Argo00449750,RT @Aareuyan: Sumur resapa  dgn jumlah banyak ..kalau tdk mempertimbamg kan kontur tanah .akan berdampak amblas dan longsor..apa lagi DKI j…
WongNdesa9,"@ooonooot @yusuf_dumdum_ @__AnakKolong @nak_Negeri @FerdinandHaean3 @ChusnulCh__ Bentar lg longsor tuh jalan....
Secara struktur itu sdh merusak jalan, tanah2 sekitar lubang sdh ngga padat lg, gerak dan berpotensi pecah disekitar lubang.
Kalo diluar negri, lubang di jalan2 itu ada salurannya ke kali,
bawah jalan itu tanah padat, cacing ga bs hidup....tolol."
Candraasmara85,RT @Aareuyan: Sumur resapa  dgn jumlah banyak ..kalau tdk mempertimbamg kan kontur tanah .akan berdampak amblas dan longsor..apa lagi DKI j…
mediaindonesia,"Rumah yang terdampak atau terkena longsor diperkirakan 20 rumah. Data korban masih simpang siur, namun dikabarkan ada dua orang belum temukan,"" ungkap Kepala Dinas Perhubungan Kotabaru, Sugianoor, Senin (29/11).

  https://t.co/gIkXHPfXnN"
banjarmasinpost,"Tanah Longsor Kalsel : Akses Jalan Terhalang, Warga Desa Kambiyain Balangan Keluar Desa Jalan Kaki https://t.co/LI1RN136UX banjarmasinpost https://t.co/Zq3bmMJsw2"
banjarmasinpost,Tanah Longsor Kalsel : Bangunan Sekolah di Maradapan Kotabaru Turut Terdampak https://t.co/QbctFmacjd banjarmasinpost https://t.co/qLPEecn5Za
auni_alfarhan,"RT @mediaindonesia: PROVINSI Kalimantan Selatan ditetapkan dalam status darurat bencana banjir, tanah longsor, dan puting beliung. Enam kab…"
memontum_online,Korban Tanah Longsor di Wonosari Malang Ditemukan dalam Kondisi Meninggal https://t.co/xIF1sF2AZJ
asaskyx,"RT @semestasains: Microburst turun dalam teritori yg tdk luas.  Walaupun tdk luas, Mircoburst seperti ini dpt menyebabkan banjir bandang, t…"
KarebaToraja,"Tanah Longsor, Jalan Poros Salu-Dende’ Tertutup Total https://t.co/qzr6jhwCPY"
iim666,"RT @mediaindonesia: PROVINSI Kalimantan Selatan ditetapkan dalam status darurat bencana banjir, tanah longsor, dan puting beliung. Enam kab…"
mediaindonesia,"PROVINSI Kalimantan Selatan ditetapkan dalam status darurat bencana banjir, tanah longsor, dan puting beliung. Enam kabupaten di Kalsel dilanda banjir dengan kondisi banjir terparah terjadi Kabupaten Balangan, Hulu Sungai Tengah, dan Hulu Sungai Selatan.
  https://t.co/xK8GuR7R3d"
Antara_Jabar,"Hati-hati dan waspada, hujan deras bisa akibatkan longsor yang menutup jalan dan mengganggu arus kendaraan..

https://t.co/wf7jKnSl6x"
AndraBintang20,Yah dapet kabar kalo gagal panen gegara tanah longsor.. Belom rezeki :')
PingPointID,"Pakar UGM memberikan peringatan bencana seperti banjir dan tanah longsor yang bisa terjadi dengan kondisi curah hujan tinggi akibat fenomena La Nina.

Antisipasi Dampak La Nina, Ini Pandangan Pakar Iklim UGM https://t.co/wASZrSEtSv

#LaNina #MusimHujan #BencanaBanjir https://t.co/dzXU6sdHHT"
Dorraemon_,"@tempodotco Ayo Musnahkan terus Hutan'nya dan Musnahkan juga flora dan faunanya!!!

Mudah mudahan banjir dan tanah longsor tidak melenyapkan kalian yang ada dibawahnya,"
medcom_id,Satu Orang Tertimbun Tanah Longsor di Wonosari Malang https://t.co/SWj1x9CXid
Aasteno2,"KEJADIAN TANAH LONGSOR KABUPATEN MALANG wonosari

https://t.co/iwZgHxxvDk"
Aasteno2,#youtube KEJADIAN TANAH LONGSOR  KABUPATEN MALANG wonosari https://t.co/iwZgHxxvDk
Tator1414,"Babinsa Koramil 1414-05/Sanggalangi bersama masyarakat Meninjau Tanah longsor yang terjadi di Lembang Salu Sarre. Kejadian tersebut mengakibat Jalan yang menghubungkan Lembang Salu Sarre dengan Lembang Denpina Terputus.
Senin, 29/11/2021. https://t.co/DOWhm0atuo"
beritajatimcom,Seorang Petani di Kabupaten Malang Tewas Tertimbun Tanah Longsor https://t.co/F9YFHAp19r #Berita #Terkini #News #beritajatim #Jatim
Tator1414,"Babinsa Koramil 1414-04/Sesean bersama masyarakat Meninjau Lokasi Tanah  Longsor yang menutupi jalan di Lembang Lilikira Kec. Balusu Kab. Torut. Dan melaporkan kejadian tersebut ke BPBD Kab. Torut.
Senin, 29/11/2021. https://t.co/qlBuu3RRsr"
Tator1414,"""Tanah Longsor di Dusun Buntupare mengakibatkan empat Rumah mengalami kerusakan"". Babinsa Koramil 1414-04/Sesean terjun langsung meninjau lokasi kejadian.
Tingginya intensitas curah hujan yang terjadi di Kec.
Senin, 29/11/2021. https://t.co/oxI1OuMm1Y"
voidotid,"Tanah ladang di Desa Bangelan, Kecamatan Wonosari longsor, Malang, Jawa Timur, longsor. Seorang petani tewas tertimbun tanah longsoran tersebut.  https://t.co/DiV7OCJPFw"
malangvoice,Petani Ladang Ditemukan Tewas Tertimbun Tanah Longsor di Kromengan - https://t.co/sEUs5IHuXd https://t.co/lVwaXl8OiO
MkomEliya,"RT @anismatta: Kita menyaksikan bencana alam yang makin sering menghampiri. Banjir, cuaca ekstrem, tanah longsor, dan kebakaran hutan..

Se…"
hetanewscom,Tanah Longsor di Samosir Akibatkan Akses Jalan Terputus https://t.co/X9imHjOn7J
inspirasidhien,"@hrdbacot makhluk halus, tuyul,kuntilanak, babi ngepet dan sebagainya, terhindar dari bahaya kecelakaan lalu lintas, serta malapetaka seperti bencana banjir, gempa bumi, gunung meletus, angin topan dan tanah longsor. Semoga selalu sehat selalu dijauhkan dari berbagai macam penyakit jasmani"
Yani03495310,RT @Aareuyan: Sumur resapa  dgn jumlah banyak ..kalau tdk mempertimbamg kan kontur tanah .akan berdampak amblas dan longsor..apa lagi DKI j…
faktualnewsco,"Tertimpa Tanah Longsor, Rumah Warga Situbondo Rusak Berat https://t.co/HQHdBLn4ya"
gombang,RT @BankDunia: Kejadian yang jarang terjadi di negara lain seperti letusan gunung berapi🌋 banjir🌫️ dan tanah longsor🚫 adalah hal biasa di I…
Lianiceone,RT @BankDunia: Kejadian yang jarang terjadi di negara lain seperti letusan gunung berapi🌋 banjir🌫️ dan tanah longsor🚫 adalah hal biasa di I…
alvitus98,RT @BankDunia: Kejadian yang jarang terjadi di negara lain seperti letusan gunung berapi🌋 banjir🌫️ dan tanah longsor🚫 adalah hal biasa di I…
BankDunia,"Kejadian yang jarang terjadi di negara lain seperti letusan gunung berapi🌋 banjir🌫️ dan tanah longsor🚫 adalah hal biasa di Indonesia. Karenanya, pemerintah 🇮🇩 menggunakan strategi proaktif dalam mengelola keuangan untuk bencana.

Pelajari dukungan kami https://t.co/MVoMG8UQos https://t.co/P843qy8lCM"
Tribun_Solo,"Nasib Lansia Usia 76 Tahun di Sidoharjo Sragen, Terpaksa Menggeser Rumah karena Tanah Longsor
 
https://t.co/fctzTZ8AWP lewat @Tribun_Solo"
Baratcom2,"RT @polres_madiun: Bhayangkara Sigap dan Peduli Bencana Tanah Longsor Di Ds Batok, Gemarang, Madiun https://t.co/2QI5P2FkQR"
Aareuyan,Sumur resapa  dgn jumlah banyak ..kalau tdk mempertimbamg kan kontur tanah .akan berdampak amblas dan longsor..apa lagi DKI jkt yg mungkin sudah rata daerah nya dari permukan air laut..membahayakan jangka panjang https://t.co/wRqAB01O6C
senasholehot,"@bertanyarl Sial, pacar apaan kek gini. Nder, cari pacar yg bisa dijadiin ""rumah"" ya. Kalo hujan neduh di dia. Kalo kayak gitu kamu udah hujan, kena gempa bumi, tanah longsor, puting beliung. Sekedar denger kamu aja dia ga bisa, apalagi bahagiain? Yu melek yu sayang yu."
DayatPkpu,"RT @hum_initiative: Respons aksi relawan @humaninitiative_jabar terjun langsung untuk melakukan assessment di Kecamatan Sukawening, Garut y…"
Budionotaslim3,"@Lelaki_5unyi Ingin menyaksikan deh ormas2 besar turun tangan jika ada musibah,banjir,angin puting beliung,gempa,tanah longsor,orang butuh sembako krn semua mahal,ini kok yg muncul jadi oenolong tanpa pamrih hanya FPI(Front Persaudaraan Islam)yg mana lain mana?"
MuchamadAchsin,"RT @RANGERmounts: Olivia gadis 7 tahun harus kembali hidup sendiri, setelah lama menjadi yatim piatu, kini ia harus kehilangan kehilangan k…"
hum_initiative,"Respons aksi relawan @humaninitiative_jabar terjun langsung untuk melakukan assessment di Kecamatan Sukawening, Garut yang mengalami banjir dan tanah longsor pada Sabtu (27/11) kemarin. https://t.co/lH97Om1b41"
meteosphere,"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor."
dilaprdn,"RT @gilang_jatnika: @AREAJULID Innalillahi wainnailaihi rojiun. 
Kematian itu datangnya gk ada yg tau, gk kenal umur. 
Kemarin baru 7 haria…"
SydSalesman,"RT @robowarriorsX: @ooonooot @yusuf_dumdum_ @__AnakKolong @nak_Negeri @FerdinandHaean3 @ChusnulCh__ Tanah dilobangi besar2, dengan jarak yg…"
jonathansurbak1,"Rumah Ambruk Tertimbun Tanah Longsor, Satu Keluarga di Sukabumi Mengungsi https://t.co/WdS1hlteEp"
partaigeloraid,"RT @anismatta: Kita menyaksikan bencana alam yang makin sering menghampiri. Banjir, cuaca ekstrem, tanah longsor, dan kebakaran hutan..

Se…"
RANGERmounts,"Olivia gadis 7 tahun harus kembali hidup sendiri, setelah lama menjadi yatim piatu, kini ia harus kehilangan kehilangan keluarga angkatnya yang meninggal akibat tanah longsor pada 19/11/2021 kemarin. Dari 5 korban hanya Olivia 7 tahun yg selamat. 
Lok.kec Pangetan. Banjarnegara https://t.co/XdkZxsTClY"
PolsekCilongok,"Bupati Banyumas kunjungi lokasi tanah longsor desa Gununglurah yg terjadi tgl. 17 November 2021 saat ini sudah diterasering, rencana akan dibangun pondasi hindari longsor susulan, hal tersebut disampikan kepada Forkompincam &amp; pemdes Gununglurah.
@Polresta_Bms 
@PolsekCilongok https://t.co/Y0fG6ZDmTT"
RingtimesBerita,"Kabupaten Badung Dilanda Tanah Longsor Sepekan, BPBD Turun Tangan https://t.co/rQDWoPgKke"
Lulu778203142,@Nicho_Silalahi @RamliRizal Capres tanah longsor kaleek Lae😏
RingtimesBerita,Hujan Lebat Akibatkan Tanah Longsor dan Pohon Tumbang di Badung Bali https://t.co/n8n4fmix7W
BeritaCenter,"Satu Rumah Rusak Berat Akibat Tanah Longsor di Sukabumi
https://t.co/iOsPWFssLy"
dien_fakhrudin,"RT @BanjarnegaraT: Ini Olivia, gadis 7 tahun yang kehilangan keluarganya saat longsor.

Sejak lama ia jadi yatim piatu. Ia tinggal dengan k…"
